ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
697,Texas A&M,3319,Khaalia Hillsman,Sophomore,"Chicago, Ill.",Whitney Young HS,,"6'5""",Center,00,https://www.12thman.com/sports/womens-basketball/roster/khaalia-hillsman/3319,2015-16
697,Texas A&M,3326,Courtney Williams,Senior,"Houston, Texas",North Shore HS,,"6'1""",Forward/Guard,1,https://www.12thman.com/sports/womens-basketball/roster/courtney-williams/3326,2015-16
697,Texas A&M,3318,Taylor Cooper,Junior,"Shawnee, Okla.",Shawnee HS,Oral Roberts,"5'11""",Forward,3,https://www.12thman.com/sports/womens-basketball/roster/taylor-cooper/3318,2015-16
697,Texas A&M,3327,Anriel Howard,Freshman,"Atlanta, Ga.",Westlake HS,,"5'11""",Forward,5,https://www.12thman.com/sports/womens-basketball/roster/anriel-howard/3327,2015-16
697,Texas A&M,3317,Shlonte Allen,Junior,"Arcadia, La.",Arcadia HS,Trinity Valley CC,"5'8""",Guard,10,https://www.12thman.com/sports/womens-basketball/roster/shlonte-allen/3317,2015-16
697,Texas A&M,3322,Curtyce Knox,Junior,"Humble, Texas",Atascocita HS,,"5'7""",Guard,11,https://www.12thman.com/sports/womens-basketball/roster/curtyce-knox/3322,2015-16
697,Texas A&M,3328,Danni Williams,Freshman,"Clovis, N.M.",Clovis HS,,"5'10""",Guard,12,https://www.12thman.com/sports/womens-basketball/roster/danni-williams/3328,2015-16
697,Texas A&M,3320,Chelsea Jennings,Senior,"Fort Worth, Texas",North Crowley HS,,"5'9""",Guard,13,https://www.12thman.com/sports/womens-basketball/roster/chelsea-jennings/3320,2015-16
697,Texas A&M,3323,Jasmine Lumpkin,Sophomore,"Bolingbrook, Ill.",Joliet Catholic Academy,Michigan State,"6'0""",Forward/Guard,21,https://www.12thman.com/sports/womens-basketball/roster/jasmine-lumpkin/3323,2015-16
697,Texas A&M,3324,Rachel Mitchell,Senior,"Houston, Texas",Atascocita HS,,"6'7""",Center,23,https://www.12thman.com/sports/womens-basketball/roster/rachel-mitchell/3324,2015-16
697,Texas A&M,3321,Jordan Jones,Senior,"DeSoto, Texas",DeSoto HS,,"5'6""",Guard,24,https://www.12thman.com/sports/womens-basketball/roster/jordan-jones/3321,2015-16
697,Texas A&M,3649,Carly Truesdale,Junior,"San Antonio, Texas",Westbury Christian,Wisconsin,"5'9""",Guard,30,https://www.12thman.com/sports/womens-basketball/roster/carly-truesdale/3649,2015-16
697,Texas A&M,3325,Courtney Walker,Senior,"Edmond, Okla.",Santa Fe HS,,"5'8""",Guard,33,https://www.12thman.com/sports/womens-basketball/roster/courtney-walker/3325,2015-16
697,Texas A&M,3695,Darienne Serna,Sophomore,"Austin, TX",Reagan,,"5'8""",Guard,34,https://www.12thman.com/sports/womens-basketball/roster/darienne-serna/3695,2015-16
8,Alabama,3509,Quanetria Bolton,Sophomore,"Anniston, Ala.",Anniston High School,,"6'0""",Forward,1,https://www.rolltide.com/sports/womens-basketball/roster/quanetria-bolton/3509,2015-16
8,Alabama,3520,Trista Magee,Freshman,"Ellisville, Miss.",Presbyterian Christian School,,"6'0""",Guard,2,https://www.rolltide.com/sports/womens-basketball/roster/trista-magee/3520,2015-16
8,Alabama,3510,Khadijah Carter,Senior,"Goodrich, Texas",,,"6'1""",Guard,3,https://www.rolltide.com/sports/womens-basketball/roster/khadijah-carter/3510,2015-16
8,Alabama,3513,Breanna Hayden,Junior,"Dallas, Texas",Baylor,,"5'8""",Guard,5,https://www.rolltide.com/sports/womens-basketball/roster/breanna-hayden/3513,2015-16
8,Alabama,3511,Hannah Cook,Sophomore,"Ozark, Mo.",Ozark High School,,"6'0""",Guard,11,https://www.rolltide.com/sports/womens-basketball/roster/hannah-cook/3511,2015-16
8,Alabama,3523,C'Coriea Foy,Freshman,"Fayetteville, N.C.",Jack Britt HS,,"5'11""",Guard,12,https://www.rolltide.com/sports/womens-basketball/roster/c-coriea-foy/3523,2015-16
8,Alabama,3514,Nikki Hegstetter,Senior,"Kennesaw, Ga.",Harrison HS,,"6'2""",Forward,13,https://www.rolltide.com/sports/womens-basketball/roster/nikki-hegstetter/3514,2015-16
8,Alabama,3516,Meoshonti Knight,Sophomore,"Morgan City, La.",Central Catholic High School,,"5'8""",Guard,15,https://www.rolltide.com/sports/womens-basketball/roster/meoshonti-knight/3516,2015-16
8,Alabama,3519,Ashley Williams,Junior,"Covington, Ga.",Alcovy High School,,"6'0""",Forward,20,https://www.rolltide.com/sports/womens-basketball/roster/ashley-williams/3519,2015-16
8,Alabama,3521,Taylor Berry,Freshman,"New Orleans, La.",Mount Carmel Academy,,"5'9""",Guard,21,https://www.rolltide.com/sports/womens-basketball/roster/taylor-berry/3521,2015-16
8,Alabama,3518,Karyla Middlebrook,Sophomore,"Blue Springs, Mo.",Blue Springs HS,,"5'7""",Guard,22,https://www.rolltide.com/sports/womens-basketball/roster/karyla-middlebrook/3518,2015-16
8,Alabama,3522,Shaquera Wade,Freshman,"Huntsville, Ala.",Huntsville HS,,"6'0""",Guard,23,https://www.rolltide.com/sports/womens-basketball/roster/shaquera-wade/3522,2015-16
8,Alabama,3517,Diamante Martinez,Sophomore,"New Orleans, La.",Edna Karr HS,,"6'3""",Forward,35,https://www.rolltide.com/sports/womens-basketball/roster/diamante-martinez/3517,2015-16
29,Arizona,2110,Breanna Workman,Junior,"Las Vegas, Nev.",Centennial HS,,"6'1""",Forward,0,https://www.arizonawildcats.com/sports/womens-basketball/roster/breanna-workman/2110,2015-16
29,Arizona,2104,Taryn Griffey,Redshirt Freshman,"Seattle, Wash.",Dr. Phillips High School,,"5'7""",Guard,3,https://www.arizonawildcats.com/sports/womens-basketball/roster/taryn-griffey/2104,2015-16
29,Arizona,2102,Lauren Evans,Redshirt Junior,"Phoenix, Ariz.",Hamilton High School,,"5'11""",Guard,10,https://www.arizonawildcats.com/sports/womens-basketball/roster/lauren-evans/2102,2015-16
29,Arizona,2108,Eugenie Simonet-Keller,Freshman,"La Biot, France",IMG Academy,,"6'8""",Center,13,https://www.arizonawildcats.com/sports/womens-basketball/roster/eugenie-simonet-keller/2108,2015-16
29,Arizona,2109,Malena Washington,Junior,"Beaumont, Texas",Central High School,,"5'6""",Guard,14,https://www.arizonawildcats.com/sports/womens-basketball/roster/malena-washington/2109,2015-16
29,Arizona,2100,Keyahndra Cannon,Senior,"San Diego, Calif.",Mission Bay HS,,"5'9""",Guard,15,https://www.arizonawildcats.com/sports/womens-basketball/roster/keyahndra-cannon/2100,2015-16
29,Arizona,2098,Farrin Bell,Redshirt Junior,"Richardson, Texas",Richardson HS,,"6'0""",Guard,20,https://www.arizonawildcats.com/sports/womens-basketball/roster/farrin-bell/2098,2015-16
29,Arizona,2103,Destiny Graham,Freshman,"San Francisco, Calif.",Eastside College Prep,,"6'3""",Forward,21,https://www.arizonawildcats.com/sports/womens-basketball/roster/destiny-graham/2103,2015-16
29,Arizona,2107,Michal Miller,Freshman,"Michigan City, Ind.",Michigan City High School,,"5'7""",Guard,23,https://www.arizonawildcats.com/sports/womens-basketball/roster/michal-miller/2107,2015-16
29,Arizona,2106,LaBrittney Jones,Junior,"Cedar Hill, Texas",Cedar Hill HS,,"6'1""",Forward,24,https://www.arizonawildcats.com/sports/womens-basketball/roster/labrittney-jones/2106,2015-16
29,Arizona,2105,Dejza James,Junior,"Sacramento, Calif.",Pleasant Grove HS,,"6'1""",Forward,31,https://www.arizonawildcats.com/sports/womens-basketball/roster/dejza-james/2105,2015-16
29,Arizona,2099,JaLea Bennett,Sophomore,"Grand Prarie, Texas",Mansfield Timberview High School,,"6'0""",Guard,33,https://www.arizonawildcats.com/sports/womens-basketball/roster/jalea-bennett/2099,2015-16
29,Arizona,2101,A'Shanti Coleman,Freshman,"San Francisco, Calif.",Sacred Heart Cathedral Prep,,"6'2""",Forward,42,https://www.arizonawildcats.com/sports/womens-basketball/roster/a-shanti-coleman/2101,2015-16
725,Army,7668,Gabby Purnell,Freshman,"Colorado Springs, Colo.",Mesa Ridge (USMAPS),,"5'5""",Guard,1,https://www.goarmywestpoint.com/sports/womens-basketball/roster/gabby-purnell/7668,2015-16
725,Army,7207,Brigette Ocran,Senior,"Burtonsville, Md.",Paint Branch,,"5'6""",Guard,2,https://www.goarmywestpoint.com/sports/womens-basketball/roster/brigette-ocran/7207,2015-16
725,Army,7669,Jess Lewis,Freshman,"Denver, Colo.",Regis Jesuit,,"5'9""",Guard,3,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jess-lewis/7669,2015-16
725,Army,7200,Margaret Anne Hubbell,Sophomore,"Doylestown, Pa.",Germantown Academy,,"5'9""",Forward,4,https://www.goarmywestpoint.com/sports/womens-basketball/roster/margaret-anne-hubbell/7200,2015-16
725,Army,7203,Kelsey Minato,Senior,"Huntington Beach, Calif.",Huntington Beach,,"5'8""",Guard,5,https://www.goarmywestpoint.com/sports/womens-basketball/roster/kelsey-minato/7203,2015-16
725,Army,7206,Aliyah Murray,Sophomore,"Delran, N.J.",Delran (USMAPS),,"5'10""",Guard,10,https://www.goarmywestpoint.com/sports/womens-basketball/roster/aliyah-murray/7206,2015-16
725,Army,7670,Ellen Dougherty,Freshman,"Wall, N.J.",Academy of Law and Public Safety (USMAPS),,"5'6""",Guard,11,https://www.goarmywestpoint.com/sports/womens-basketball/roster/ellen-dougherty/7670,2015-16
725,Army,7671,Izzy McMahon,Freshman,"Bardonia, N.Y.",Saddle River Day School (USMAPS),,"5'2""",Guard,12,https://www.goarmywestpoint.com/sports/womens-basketball/roster/izzy-mcmahon/7671,2015-16
725,Army,7199,Lena' Hicks,Sophomore,"Charlotte, N.C.",Elkton (USMAPS),,"6'4""",Forward/Center,13,https://www.goarmywestpoint.com/sports/womens-basketball/roster/lena-hicks/7199,2015-16
725,Army,7672,Madison Hovren,Freshman,"Spokane, Wash.",Central Valley,,"5'11""",Forward,14,https://www.goarmywestpoint.com/sports/womens-basketball/roster/madison-hovren/7672,2015-16
725,Army,7205,Destinee Morris,Sophomore,"Lino Lakes, Minn.",Centennial,,"5'7""",Guard,20,https://www.goarmywestpoint.com/sports/womens-basketball/roster/destinee-morris/7205,2015-16
725,Army,7202,Janae McNeal,Sophomore,"Spotsylvania, Va.",Courtland (USMAPS),,"5'9""",Guard,21,https://www.goarmywestpoint.com/sports/womens-basketball/roster/janae-mcneal/7202,2015-16
725,Army,7204,Daizjah Morris,Sophomore,"Lino Lakes, Minn.",Centennial,,"5'7""",Guard,23,https://www.goarmywestpoint.com/sports/womens-basketball/roster/daizjah-morris/7204,2015-16
725,Army,7210,Jean Parker,Senior,"Portland, Ore.",Jesuit,,"5'9""",Guard/Forward,24,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jean-parker/7210,2015-16
725,Army,7208,Aimee Oertner,Senior,"Slatington, Pa.",Northern Lehigh,,"6'2""",Forward/Center,33,https://www.goarmywestpoint.com/sports/womens-basketball/roster/aimee-oertner/7208,2015-16
725,Army,7197,Dani Failor,Junior,"Post Falls, Idaho",Post Falls,,"6'1""",Forward/Center,35,https://www.goarmywestpoint.com/sports/womens-basketball/roster/dani-failor/7197,2015-16
725,Army,7201,Brianna Johnson,Senior,"Fontana, Calif.",Etiwanda,,"5'10""",Guard/Forward,41,https://www.goarmywestpoint.com/sports/womens-basketball/roster/brianna-johnson/7201,2015-16
725,Army,7196,Alex Elzinga,Junior,"Long Grove, Ill.",Adlai E. Stevenson,,"5'11""",Forward,42,https://www.goarmywestpoint.com/sports/womens-basketball/roster/alex-elzinga/7196,2015-16
37,Auburn,630,Bria Johnson,Sophomore,"Baton Rouge, La.",Episcopal,,"5'8""",G,2,https://www.auburntigers.com/sports/womens-basketball/roster/bria-johnson/630,2015-16
37,Auburn,631,Erica Sanders,Freshman,"San Antonio, Texas",Johnson HS,,"5'10""",G,3,https://www.auburntigers.com/sports/womens-basketball/roster/erica-sanders/631,2015-16
37,Auburn,632,Brandy Montgomery,Junior,"Port St. Lucie, Fla.",Lincoln Park Academy,,"5'10""",G,10,https://www.auburntigers.com/sports/womens-basketball/roster/brandy-montgomery/632,2015-16
37,Auburn,633,Katie Frerking,Junior,"Johns Creek, Ga.",Wesleyan School,,"6'1""",G/F,13,https://www.auburntigers.com/sports/womens-basketball/roster/katie-frerking/633,2015-16
37,Auburn,634,Tiffany Lewis,Junior,"Chattanooga, Tenn.",Clemson,,"5'8""",G,14,https://www.auburntigers.com/sports/womens-basketball/roster/tiffany-lewis/634,2015-16
37,Auburn,635,Jazmine Jones,Sophomore,"Winston-Salem, N.C.",West Forsyth,,"6'2""",F,15,https://www.auburntigers.com/sports/womens-basketball/roster/jazmine-jones/635,2015-16
37,Auburn,636,Sira Toure,Sophomore,"Kennewick, Wash.",,,"5'9""",G,20,https://www.auburntigers.com/sports/womens-basketball/roster/sira-toure/636,2015-16
37,Auburn,637,Jessica Jones,Sophomore,"Winston-Salem, N.C.",West Forsyth,,"6'2""",F,23,https://www.auburntigers.com/sports/womens-basketball/roster/jessica-jones/637,2015-16
37,Auburn,638,Janiah McKay,Freshman,"Gainesville, Fla.",Gainesville HS,,"5'6""",G,33,https://www.auburntigers.com/sports/womens-basketball/roster/janiah-mckay/638,2015-16
37,Auburn,639,Cabriana Capers,Senior,"Bolingbrook, Ill.",Bolingbrook,,"6'1""",F,35,https://www.auburntigers.com/sports/womens-basketball/roster/cabriana-capers/639,2015-16
37,Auburn,640,Khady Dieng,Junior,"Dakar, Senegal",Gatewood,,"5'10""",G,40,https://www.auburntigers.com/sports/womens-basketball/roster/khady-dieng/640,2015-16
37,Auburn,641,Tra'Cee Tanner,Senior,"Birmingham, Ala.",Hoover,,"6'3""",F/C,44,https://www.auburntigers.com/sports/womens-basketball/roster/tra-cee-tanner/641,2015-16
796,Wisconsin,3297,Dakota Whyte,Senior,"Toronto, Ontario",Notre Dame Catholic,,"5'8""",Guard,1,https://www.uwbadgers.com/sports/womens-basketball/roster/dakota-whyte/3297,2015-16
796,Wisconsin,3298,Elizabeth Toye,Freshman,"Chicago, Ill.",Lindblom Academy,,"6'0""",Forward,2,https://www.uwbadgers.com/sports/womens-basketball/roster/elizabeth-toye/3298,2015-16
796,Wisconsin,3299,Nicole Bauman,Senior,"New Berlin, Wis.",Eisenhower,,"5'10""",Guard,4,https://www.uwbadgers.com/sports/womens-basketball/roster/nicole-bauman/3299,2015-16
796,Wisconsin,3300,Roichelle Marble,Redshirt Freshman,"Des Moines, Iowa",East,,"5'7""",Guard,5,https://www.uwbadgers.com/sports/womens-basketball/roster/roichelle-marble/3300,2015-16
796,Wisconsin,3301,Marsha Howard,Freshman,"Chicago, Ill.",Crete Monee,,"5'10""",Forward,11,https://www.uwbadgers.com/sports/womens-basketball/roster/marsha-howard/3301,2015-16
796,Wisconsin,3979,Lexy Richardson,Redshirt Freshman,"Verona, Wis.",Verona Area,,"5'9""",Guard,15,https://www.uwbadgers.com/sports/womens-basketball/roster/lexy-richardson/3979,2015-16
796,Wisconsin,3978,Taylor Kuhn,Redshirt Junior,"Medford, Wis.",Medford Area Senior High,,"5'10""",Guard,20,https://www.uwbadgers.com/sports/womens-basketball/roster/taylor-kuhn/3978,2015-16
796,Wisconsin,3302,Tessa Cichy,Senior,"Somerset, Wis.","Hill-Murray (Maplewood, Minn.)",,"5'10""",Guard,22,https://www.uwbadgers.com/sports/womens-basketball/roster/tessa-cichy/3302,2015-16
796,Wisconsin,3303,Cayla McMorris,Sophomore,"Brooklyn Park, Minn.",Park Center,,"6'0""",Guard,23,https://www.uwbadgers.com/sports/womens-basketball/roster/cayla-mcmorris/3303,2015-16
796,Wisconsin,3304,Malayna Johnson,Junior,"Bellwood, Ill.",Montini Catholic,,"6'4""",Forward/Center,24,https://www.uwbadgers.com/sports/womens-basketball/roster/malayna-johnson/3304,2015-16
796,Wisconsin,3305,Michala Johnson,Redshirt Senior,"Bellwood, Ill.",Montini,Connecticut,"6'3""",Forward/Center,25,https://www.uwbadgers.com/sports/womens-basketball/roster/michala-johnson/3305,2015-16
796,Wisconsin,3306,Michaela Crall,Redshirt Sophomore,"Olathe, Kansas",Olathe Northwest,,"6'3""",Forward,32,https://www.uwbadgers.com/sports/womens-basketball/roster/michaela-crall/3306,2015-16
796,Wisconsin,3307,Avyanna Young,Redshirt Junior,"Milwaukee, Wis.",Rufus King,Milwaukee,"6'1""",Forward,40,https://www.uwbadgers.com/sports/womens-basketball/roster/avyanna-young/3307,2015-16
796,Wisconsin,3308,Rosanna Gambino,Redshirt Senior,"Oswego, Ill.",Oswego,Kishwaukee College,"6'4""",Center,41,https://www.uwbadgers.com/sports/womens-basketball/roster/rosanna-gambino/3308,2015-16
52,Bellarmine,4151,Serena Sandusky,Junior,"Lexington, KY",Bryan Station,Butler,"5'8""",Guard,1,https://www.bellarmine.edu/sports/womens-basketball/roster/serena-sandusky/4151,2015-16
52,Bellarmine,4148,Brooke Valentine Thomas,Junior,"Jeffersonville, IN",Jeffersonville,University of Southern Indiana,"5'8""",Forward,3,https://www.bellarmine.edu/sports/womens-basketball/roster/brooke-valentine-thomas/4148,2015-16
52,Bellarmine,4140,Mariah Gador,Senior,"Cincinnati, OH",Turpin (Clarion),Clarion,"5'9""",Guard/Forward,4,https://www.bellarmine.edu/sports/womens-basketball/roster/mariah-gador/4140,2015-16
52,Bellarmine,4142,Whitney Hartlage,Junior,"Louisville, KY",Mercy,UT-Chattanooga,"5'8""",Guard,10,https://www.bellarmine.edu/sports/womens-basketball/roster/whitney-hartlage/4142,2015-16
52,Bellarmine,4143,Mackenzie  Martinez,Senior,"Louisville, KY",Butler,Morehead State,"5'7""",Guard,11,https://www.bellarmine.edu/sports/womens-basketball/roster/mackenzie-martinez/4143,2015-16
52,Bellarmine,4147,Hannah Bewley,Freshman,"Louisville, KY",Mercy,,"5'6""",Guard,12,https://www.bellarmine.edu/sports/womens-basketball/roster/hannah-bewley/4147,2015-16
52,Bellarmine,4136,Kelsey Adwell,Junior,"Louisville, KY",Pleasure Ridge Park,,"5'9""",Guard/Forward,21,https://www.bellarmine.edu/sports/womens-basketball/roster/kelsey-adwell/4136,2015-16
52,Bellarmine,4144,Raven Merriweather,Sophomore,"Louisville, KY",Sacred Heart,,"5'7""",Guard,22,https://www.bellarmine.edu/sports/womens-basketball/roster/raven-merriweather/4144,2015-16
52,Bellarmine,4141,Sarah Galvin,Junior,"Hendersonville, TN",Pope John Paul II,,"6'0""",Forward,23,https://www.bellarmine.edu/sports/womens-basketball/roster/sarah-galvin/4141,2015-16
52,Bellarmine,4139,Destony Curry,Junior,"Louisville, KY",Manual,,"5'7""",Guard,24,https://www.bellarmine.edu/sports/womens-basketball/roster/destony-curry/4139,2015-16
52,Bellarmine,4138,Nicole Bryant,Senior,"Prospect, KY",North Oldham,,"5'10""",Guard/Forward,30,https://www.bellarmine.edu/sports/womens-basketball/roster/nicole-bryant/4138,2015-16
52,Bellarmine,4153,Liza Tibbs,Freshman,"Taylor Mill, KY",Dixie Heights,,"6'3""",Center,32,https://www.bellarmine.edu/sports/womens-basketball/roster/liza-tibbs/4153,2015-16
52,Bellarmine,4149,Ally Mayhaus,Freshman,"Taylor Mill, KY",Holy Cross,,"6'2""",Center,33,https://www.bellarmine.edu/sports/womens-basketball/roster/ally-mayhaus/4149,2015-16
52,Bellarmine,4137,Beth Bowers,Sophomore,"Indianapolis, IN",Roncalli,,"6'0""",Forward,35,https://www.bellarmine.edu/sports/womens-basketball/roster/beth-bowers/4137,2015-16
52,Bellarmine,4152,Stephanie Still,Freshman,"Shepherdsville, KY",Bullitt Central,,"6'1""",Forward,40,https://www.bellarmine.edu/sports/womens-basketball/roster/stephanie-still/4152,2015-16
52,Bellarmine,4182,Sheila Hallstrom,Freshman,"Evanston, IL",Evanston Township,,,Manager,,https://www.bellarmine.edu/sports/womens-basketball/roster/sheila-hallstrom/4182,2015-16
52,Bellarmine,4183,Haley Harris,Freshman,"Williamsburg, KY",Williamsburg,,,Manager,,https://www.bellarmine.edu/sports/womens-basketball/roster/haley-harris/4183,2015-16
52,Bellarmine,4186,Jessica  Philpott,Senior,"Mt. Washington, KY",Bullitt East,,,Student Assistant,,https://www.bellarmine.edu/sports/womens-basketball/roster/jessica-philpott/4186,2015-16
52,Bellarmine,4185,Jennifer Smith,Senior,"Greenville, IN",Floyd Central,Indiana University,,Student Assistant,,https://www.bellarmine.edu/sports/womens-basketball/roster/jennifer-smith/4185,2015-16
52,Bellarmine,4145,Alexandria Thompson,Sophomore,"Augusta, KY",Augusta,,,Manager,,https://www.bellarmine.edu/sports/womens-basketball/roster/alexandria-thompson/4145,2015-16
52,Bellarmine,4184,Megan Weaver,Senior,"Louisville, KY",Assumption,,,Manager,,https://www.bellarmine.edu/sports/womens-basketball/roster/megan-weaver/4184,2015-16
67,Boston College,178,Stephanie  Jones,Freshman,"Shelton, Conn.",Loomis Chaffee School,,"5'7""",Guard,1,https://www.bceagles.com/sports/womens-basketball/roster/stephanie-jones/178,2015-16
67,Boston College,180,Rachel  Gartner,Sophomore,"Danbury, Conn.",Danbury High,,"5'8""",Guard,2,https://www.bceagles.com/sports/womens-basketball/roster/rachel-gartner/180,2015-16
67,Boston College,6957,Ella  Awobajo,Redshirt Freshman,"Kaduna, Nigeria",Neumann-Goretti,,"6'0""",Guard/Forward,10,https://www.bceagles.com/sports/womens-basketball/roster/ella-awobajo/6957,2015-16
67,Boston College,183,Nicole  Boudreau,Senior,"Andover, Mass.",Andover High,,"5'9""",Guard,11,https://www.bceagles.com/sports/womens-basketball/roster/nicole-boudreau/183,2015-16
67,Boston College,185,Alexa Coulombe,Senior,"Falmouth, Maine",Catherine McAuley,,"6'2""",Forward,13,https://www.bceagles.com/sports/womens-basketball/roster/alexa-coulombe/185,2015-16
67,Boston College,188,Kailey Edwards,Redshirt Junior,"Broomfield, Colo.",Legacy High,,"5'9""",Forward,14,https://www.bceagles.com/sports/womens-basketball/roster/kailey-edwards/188,2015-16
67,Boston College,193,Martina Mosetti,Sophomore,"Trieste, Italy",Niccolo Tron,,"5'8""",Guard,21,https://www.bceagles.com/sports/womens-basketball/roster/martina-mosetti/193,2015-16
67,Boston College,194,Emilee  Daley,Junior,"Sharon, Mass.",The Rivers School,,"6'1""",Forward,22,https://www.bceagles.com/sports/womens-basketball/roster/emilee-daley/194,2015-16
67,Boston College,195,Kelly Hughes,Junior,"Point Pleasant, N.J.",Point Pleasant Boro,,"5'11""",Guard,23,https://www.bceagles.com/sports/womens-basketball/roster/kelly-hughes/195,2015-16
67,Boston College,198,Mariella Fasoula,Freshman,"Athens, Greece",American Comm. Schools of Athens,,"6'4""",Center,34,https://www.bceagles.com/sports/womens-basketball/roster/mariella-fasoula/198,2015-16
67,Boston College,200,Katie  Quandt,Sophomore,"Lakeville, Minn.",Lakeville South,,"6'3""",Center/Forward,42,https://www.bceagles.com/sports/womens-basketball/roster/katie-quandt/200,2015-16
14927,Belmont,1534,Kia Perry,Junior,"Gallatin, Tenn.",,,"5'5""",Guard,0,https://www.belmontbruins.com/sports/womens-basketball/roster/kia-perry/1534,2015-16
14927,Belmont,1529,Frankie Joubran,Junior,"Detroit, Mich.",,,"6'1""",Forward,3,https://www.belmontbruins.com/sports/womens-basketball/roster/frankie-joubran/1529,2015-16
14927,Belmont,1535,Meredith Roman,Junior,"Nashville, Tenn.",,,"5'8""",Guard,4,https://www.belmontbruins.com/sports/womens-basketball/roster/meredith-roman/1535,2015-16
14927,Belmont,1524,Madison Blevins,Junior,"Knoxville, Tenn.",,,"5'9""",Guard,5,https://www.belmontbruins.com/sports/womens-basketball/roster/madison-blevins/1524,2015-16
14927,Belmont,1528,Sierra Jones,Sophomore,"Huntsville, Ala.",,,"5'9""",Guard,12,https://www.belmontbruins.com/sports/womens-basketball/roster/sierra-jones/1528,2015-16
14927,Belmont,1539,Lauren Thompson,Junior,"Franklin, Tenn.",,,"6'1""",Forward,14,https://www.belmontbruins.com/sports/womens-basketball/roster/lauren-thompson/1539,2015-16
14927,Belmont,1536,Sam Ross,Freshman,"Cincinnati, Ohio",,,"6'3""",Center,15,https://www.belmontbruins.com/sports/womens-basketball/roster/sam-ross/1536,2015-16
14927,Belmont,1530,Paris Lawson,Freshman,"Old Hickory, Tenn.",Oakland HS,,"5'9""",Guard,21,https://www.belmontbruins.com/sports/womens-basketball/roster/paris-lawson/1530,2015-16
14927,Belmont,1525,Natalie Cohlmeyer,Senior,"Evansville, Ind.",,,"5'9""",Guard,22,https://www.belmontbruins.com/sports/womens-basketball/roster/natalie-cohlmeyer/1525,2015-16
14927,Belmont,1538,Kylee Smith,Redshirt,"Alpharetta, Ga.",,,"5'11""",Forward,23,https://www.belmontbruins.com/sports/womens-basketball/roster/kylee-smith/1538,2015-16
14927,Belmont,1537,Jenny Roy,Freshman,"Brentwood, Tenn.",Brentwood HS,,"5'11""",Forward,24,https://www.belmontbruins.com/sports/womens-basketball/roster/jenny-roy/1537,2015-16
14927,Belmont,1526,Ellie Harmeyer,Freshman,"Kenosha, Wisc.",Shoreland Lutheran HS,,"6'0""",Forward,30,https://www.belmontbruins.com/sports/womens-basketball/roster/ellie-harmeyer/1526,2015-16
14927,Belmont,1533,Maura Muensterman,Redshirt,"Evansville, Ind.",Indiana,,"6'0""",Guard,31,https://www.belmontbruins.com/sports/womens-basketball/roster/maura-muensterman/1533,2015-16
14927,Belmont,1531,Darby Maggard,Freshman,"Larwill, Ind.",Canterbury HS,,"5'5""",Guard,33,https://www.belmontbruins.com/sports/womens-basketball/roster/darby-maggard/1531,2015-16
14927,Belmont,1527,Hannah Harmeyer,Sophomore,"Kenosha, Wisc.",,,"5'8""",Guard,34,https://www.belmontbruins.com/sports/womens-basketball/roster/hannah-harmeyer/1527,2015-16
14927,Belmont,1532,Sally McCabe,Sophomore,"Mt. Juliet, Tenn.",,,"6'3""",Center,50,https://www.belmontbruins.com/sports/womens-basketball/roster/sally-mccabe/1532,2015-16
