ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
697,Texas A&M,2491,Khaalia Hillsman,Freshman,"Chicago, Ill.",Whitney Young HS,,"6'5""",Center,00,https://www.12thman.com/sports/womens-basketball/roster/khaalia-hillsman/2491,2014-15
697,Texas A&M,2501,Courtney Williams,Junior,"Houston, Texas",North Shore HS,,"6'1""",Forward/Guard,1,https://www.12thman.com/sports/womens-basketball/roster/courtney-williams/2501,2014-15
697,Texas A&M,2490,Taylor Cooper,Sophomore,"Shawnee, Okla.",Shawnee HS,Oral Roberts,"5'11""",Forward,3,https://www.12thman.com/sports/womens-basketball/roster/taylor-cooper/2490,2014-15
697,Texas A&M,2488,Shlonte Allen,Junior,"Arcadia, La.",Arcadia HS,Trinity Valley CC,"5'8""",Guard,10,https://www.12thman.com/sports/womens-basketball/roster/shlonte-allen/2488,2014-15
697,Texas A&M,2494,Curtyce Knox,Sophomore,"Humble, Texas",Atascocita HS,,"5'7""",Guard,11,https://www.12thman.com/sports/womens-basketball/roster/curtyce-knox/2494,2014-15
697,Texas A&M,2499,Jada Terry,Sophomore,"Cedar Hill, Texas",Cedar Hill HS,,"6'3""",Center,12,https://www.12thman.com/sports/womens-basketball/roster/jada-terry/2499,2014-15
697,Texas A&M,2492,Chelsea Jennings,Junior,"Fort Worth, Texas",North Crowley HS,,"5'9""",Guard,13,https://www.12thman.com/sports/womens-basketball/roster/chelsea-jennings/2492,2014-15
697,Texas A&M,2497,Tori Scott,Senior,"Marrero, La.",John Ehret HS,,"5'10""",Guard,15,https://www.12thman.com/sports/womens-basketball/roster/tori-scott/2497,2014-15
697,Texas A&M,2495,Jasmine Lumpkin,Freshman,"Bolingbrook, Ill.",Joliet Catholic Academy,Michigan State,"6'0""",Forward/Guard,21,https://www.12thman.com/sports/womens-basketball/roster/jasmine-lumpkin/2495,2014-15
697,Texas A&M,2496,Rachel Mitchell,Junior,"Houston, Texas",Atascocita HS,,"6'7""",Center,23,https://www.12thman.com/sports/womens-basketball/roster/rachel-mitchell/2496,2014-15
697,Texas A&M,2493,Jordan Jones,Junior,"DeSoto, Texas",DeSoto HS,,"5'6""",Guard,24,https://www.12thman.com/sports/womens-basketball/roster/jordan-jones/2493,2014-15
697,Texas A&M,2489,Allison Chu,Senior,"Plano, Texas",Plano HS,,"5'6""",Guard,30,https://www.12thman.com/sports/womens-basketball/roster/allison-chu/2489,2014-15
697,Texas A&M,2498,Tavarsha Scott-Williams,Senior,"Ringgold, La.",Ringgold HS,,"6'0""",Forward,32,https://www.12thman.com/sports/womens-basketball/roster/tavarsha-scott-williams/2498,2014-15
697,Texas A&M,2500,Courtney Walker,Junior,"Edmond, Okla.",Santa Fe HS,,"5'8""",Guard,33,https://www.12thman.com/sports/womens-basketball/roster/courtney-walker/2500,2014-15
697,Texas A&M,2487,Achiri Ade,Senior,"Baltimore, Md.",Seton Keough HS,,"6'1""",Forward,35,https://www.12thman.com/sports/womens-basketball/roster/achiri-ade/2487,2014-15
8,Alabama,397,Quanetria Bolton,Freshman,"Anniston, Ala.",Anniston High School,,"6'0""",Forward,1,https://www.rolltide.com/sports/womens-basketball/roster/quanetria-bolton/397,2014-15
8,Alabama,398,Khadijah Carter,Junior,"Goodrich, Texas",,,"6'1""",Guard,3,https://www.rolltide.com/sports/womens-basketball/roster/khadijah-carter/398,2014-15
8,Alabama,401,Breanna Hayden,Sophomore,"Dallas, Texas",Baylor,,"5'8""",Guard,5,https://www.rolltide.com/sports/womens-basketball/roster/breanna-hayden/401,2014-15
8,Alabama,399,Hannah Cook,Freshman,"Ozark, Mo.",Ozark High School,,"6'0""",Guard,11,https://www.rolltide.com/sports/womens-basketball/roster/hannah-cook/399,2014-15
8,Alabama,402,Nikki Hegstetter,Junior,"Kennesaw, Ga.",Harrison HS,,"6'2""",Forward,13,https://www.rolltide.com/sports/womens-basketball/roster/nikki-hegstetter/402,2014-15
8,Alabama,404,Meoshonti Knight,Freshman,"Morgan City, La.",Central Catholic High School,,"5'8""",Guard,15,https://www.rolltide.com/sports/womens-basketball/roster/meoshonti-knight/404,2014-15
8,Alabama,408,Ashley Williams,Sophomore,"Covington, Ga.",Alcovy High School,,"6'0""",Forward,20,https://www.rolltide.com/sports/womens-basketball/roster/ashley-williams/408,2014-15
8,Alabama,406,Karyla Middlebrook,Redshirt Freshman,"Blue Springs, Mo.",Blue Springs HS,,"5'7""",Guard,22,https://www.rolltide.com/sports/womens-basketball/roster/karyla-middlebrook/406,2014-15
8,Alabama,403,Briana Hutchen,Senior,"Baltimore, Md.",Rutgers,,"6'1""",Forward,25,https://www.rolltide.com/sports/womens-basketball/roster/briana-hutchen/403,2014-15
8,Alabama,407,Sharin Rivers,Senior,"Huntsville, Ala.",,,"5'3""",Guard,33,https://www.rolltide.com/sports/womens-basketball/roster/sharin-rivers/407,2014-15
8,Alabama,400,Oceana Hamilton,Sophomore,"Mississauga, Ontario",St. Edmund Campion,,"6'4""",Forward/Center,34,https://www.rolltide.com/sports/womens-basketball/roster/oceana-hamilton/400,2014-15
8,Alabama,405,Diamante Martinez,Freshman,"New Orleans, La.",Edna Karr HS,,"6'3""",Forward,35,https://www.rolltide.com/sports/womens-basketball/roster/diamante-martinez/405,2014-15
29,Arizona,1975,Breanna Workman,Sophomore,"Las Vegas, Nev.",Centennial HS,,"6'1""",Forward,0,https://www.arizonawildcats.com/sports/womens-basketball/roster/breanna-workman/1975,2014-15
29,Arizona,1968,Candice Warthen,Redshirt Senior,"Warrenton, Ga.",Warren County HS,,"5'5""",Guard,1,https://www.arizonawildcats.com/sports/womens-basketball/roster/candice-warthen/1968,2014-15
29,Arizona,1961,Taryn Griffey,Freshman,"Seattle, Wash.",Dr. Phillips High School,,"5'7""",Guard,3,https://www.arizonawildcats.com/sports/womens-basketball/roster/taryn-griffey/1961,2014-15
29,Arizona,1951,Chy Cunningham,Junior,"Tupelo, Miss.",Tupelo High School,,"5'10""",Guard,4,https://www.arizonawildcats.com/sports/womens-basketball/roster/chy-cunningham/1951,2014-15
29,Arizona,1956,Lauren Evans,Junior,"Phoenix, Ariz.",Hamilton High School,,"5'11""",Guard,10,https://www.arizonawildcats.com/sports/womens-basketball/roster/lauren-evans/1956,2014-15
29,Arizona,1973,Malena Washington,Sophomore,"Beaumont, Texas",Central High School,,"5'6""",Guard,14,https://www.arizonawildcats.com/sports/womens-basketball/roster/malena-washington/1973,2014-15
29,Arizona,1948,Keyahndra Cannon,Junior,"San Diego, Calif.",Mission Bay HS,,"5'9""",Guard,15,https://www.arizonawildcats.com/sports/womens-basketball/roster/keyahndra-cannon/1948,2014-15
29,Arizona,1944,Farrin Bell,Redshirt Sophomore,"Richardson, Texas",Richardson HS,,"6'0""",Guard,20,https://www.arizonawildcats.com/sports/womens-basketball/roster/farrin-bell/1944,2014-15
29,Arizona,1966,LaBrittney Jones,Sophomore,"Cedar Hill, Texas",Cedar Hill HS,,"6'1""",Forward,24,https://www.arizonawildcats.com/sports/womens-basketball/roster/labrittney-jones/1966,2014-15
29,Arizona,1957,Alli Gloyd,Redshirt Senior,"Phoenix, Ariz.",South Mountain HS,,"6'1""",Forward,30,https://www.arizonawildcats.com/sports/womens-basketball/roster/alli-gloyd/1957,2014-15
29,Arizona,1963,Dejza James,Sophomore,"Sacramento, Calif.",Pleasant Grove HS,,"6'1""",Forward,31,https://www.arizonawildcats.com/sports/womens-basketball/roster/dejza-james/1963,2014-15
29,Arizona,1946,JaLea Bennett,Freshman,"Grand Prarie, Texas",Mansfield Timberview High School,,"6'0""",Guard,33,https://www.arizonawildcats.com/sports/womens-basketball/roster/jalea-bennett/1946,2014-15
29,Arizona,5052,Charise Holloway,Freshman,"Tracy, Calif.",St. Mary's HS,,"5'9""",Guard,44,https://www.arizonawildcats.com/sports/womens-basketball/roster/charise-holloway/5052,2014-15
725,Army,7015,Brigette Ocran,Junior,"Burtonsville, Md.",Paint Branch,,"5'6""",Guard,2,https://www.goarmywestpoint.com/sports/womens-basketball/roster/brigette-ocran/7015,2014-15
725,Army,1582,Maggie Crisman,Senior,"Bow, N.H.",Bow,,"6'1""",Forward,3,https://www.goarmywestpoint.com/sports/womens-basketball/roster/maggie-crisman/1582,2014-15
725,Army,1583,Margaret Anne Hubbell,Freshman,"Doylestown, Pa.",Germantown Academy,,"5'9""",Forward,4,https://www.goarmywestpoint.com/sports/womens-basketball/roster/margaret-anne-hubbell/1583,2014-15
725,Army,1584,Kelsey Minato,Junior,"Huntington Beach, Calif.",Huntington Beach,,"5'8""",Guard,5,https://www.goarmywestpoint.com/sports/womens-basketball/roster/kelsey-minato/1584,2014-15
725,Army,1585,Aliyah Murray,Freshman,"Delran, N.J.",Delran (USMAPS),,"5'10""",Guard,10,https://www.goarmywestpoint.com/sports/womens-basketball/roster/aliyah-murray/1585,2014-15
725,Army,1586,Olivia Schretzman,Senior,"Dayton, Ohio",Springboro,,"6'1""",Forward,12,https://www.goarmywestpoint.com/sports/womens-basketball/roster/olivia-schretzman/1586,2014-15
725,Army,1587,Lena' Hicks,Freshman,"Charlotte, N.C.",Elkton (USMAPS),,"6'4""",Forward/Center,13,https://www.goarmywestpoint.com/sports/womens-basketball/roster/lena-hicks/1587,2014-15
725,Army,1588,Destinee Morris,Freshman,"Lino Lakes, Minn.",Centennial,,"5'7""",Guard,20,https://www.goarmywestpoint.com/sports/womens-basketball/roster/destinee-morris/1588,2014-15
725,Army,1589,Janae McNeal,Freshman,"Spotsylvania, Va.",Courtland (USMAPS),,"5'9""",Guard,21,https://www.goarmywestpoint.com/sports/womens-basketball/roster/janae-mcneal/1589,2014-15
725,Army,1590,Bridget Ryan,Junior,"Scotch Plains, N.J.",Mount Saint Mary Academy (Blair Academy),,"5'11""",Guard/Forward,22,https://www.goarmywestpoint.com/sports/womens-basketball/roster/bridget-ryan/1590,2014-15
725,Army,1591,Daizjah Morris,Freshman,"Lino Lakes, Minn.",Centennial,,"5'7""",Guard,23,https://www.goarmywestpoint.com/sports/womens-basketball/roster/daizjah-morris/1591,2014-15
725,Army,1592,Jean Parker,Junior,"Portland, Ore.",Jesuit,,"5'9""",Guard/Forward,24,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jean-parker/1592,2014-15
725,Army,1593,Bridgette Dougherty,Sophomore,"Coopersburg, Pa.",Southern Lehigh (USMAPS),,"6'1""",Forward,25,https://www.goarmywestpoint.com/sports/womens-basketball/roster/bridgette-dougherty/1593,2014-15
725,Army,1594,Jordan Elliott,Senior,"Fayetteville, N.C.",Seoul (South Korea American HS),,"5'9""",Guard,30,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jordan-elliott/1594,2014-15
725,Army,1595,Ciara Jackson,Senior,"High Point, N.C.",Ragsdale,,"6'1""",Forward,32,https://www.goarmywestpoint.com/sports/womens-basketball/roster/ciara-jackson/1595,2014-15
725,Army,1596,Aimee Oertner,Junior,"Slatington, Pa.",Northern Lehigh,,"6'2""",Forward/Center,33,https://www.goarmywestpoint.com/sports/womens-basketball/roster/aimee-oertner/1596,2014-15
725,Army,1597,Jahla Osborne,Freshman,"Stafford, Va.",Colonial Forge,,"6'0""",Forward,34,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jahla-osborne/1597,2014-15
725,Army,1598,Dani Failor,Sophomore,"Post Falls, Idaho",Post Falls,,"6'1""",Forward/Center,35,https://www.goarmywestpoint.com/sports/womens-basketball/roster/dani-failor/1598,2014-15
725,Army,1599,Brianna Johnson,Junior,"Fontana, Calif.",Etiwanda,,"5'10""",Forward,41,https://www.goarmywestpoint.com/sports/womens-basketball/roster/brianna-johnson/1599,2014-15
